instance,seed,status,problem,problemSize,solver
sonet-160-80-80-22,55,solution-found,sonet,160,athanor3
sonet-160-80-80-66,11,solution-found,sonet,160,athanor3
sonet-160-80-80-77,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-1616,33,solution-found,sonet,160,athanor3
sonet-160-80-80-33,11,solution-found,sonet,160,athanor3
sonet-160-80-80-2020,77,solution-found,sonet,160,athanor3
sonet-160-80-80-1111,88,solution-found,sonet,160,athanor3
sonet-160-80-80-2020,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1111,77,solution-found,sonet,160,athanor3
sonet-160-80-80-77,55,solution-found,sonet,160,athanor3
sonet-160-80-80-1515,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-55,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-1010,33,solution-found,sonet,160,athanor3
sonet-160-80-80-1717,77,solution-found,sonet,160,athanor3
sonet-160-80-80-22,44,solution-found,sonet,160,athanor3
sonet-160-80-80-1717,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1616,22,solution-found,sonet,160,athanor3
sonet-160-80-80-1111,99,solution-found,sonet,160,athanor3
sonet-160-80-80-2020,66,solution-found,sonet,160,athanor3
sonet-160-80-80-1111,66,solution-found,sonet,160,athanor3
sonet-160-80-80-2020,99,solution-found,sonet,160,athanor3
sonet-160-80-80-77,44,solution-found,sonet,160,athanor3
sonet-160-80-80-22,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-1515,22,solution-found,sonet,160,athanor3
sonet-160-80-80-1919,44,solution-found,sonet,160,athanor3
sonet-160-80-80-44,77,solution-found,sonet,160,athanor3
sonet-160-80-80-1212,99,solution-found,sonet,160,athanor3
sonet-160-80-80-1212,66,solution-found,sonet,160,athanor3
sonet-160-80-80-44,88,solution-found,sonet,160,athanor3
sonet-160-80-80-11,88,solution-found,sonet,160,athanor3
sonet-160-80-80-11,77,solution-found,sonet,160,athanor3
sonet-160-80-80-1313,33,solution-found,sonet,160,athanor3
sonet-160-80-80-88,44,solution-found,sonet,160,athanor3
sonet-160-80-80-1818,11,solution-found,sonet,160,athanor3
sonet-160-80-80-1414,77,solution-found,sonet,160,athanor3
sonet-160-80-80-55,33,solution-found,sonet,160,athanor3
sonet-160-80-80-1414,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1616,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-99,66,solution-found,sonet,160,athanor3
sonet-160-80-80-88,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-99,99,solution-found,sonet,160,athanor3
sonet-160-80-80-1515,44,solution-found,sonet,160,athanor3
sonet-160-80-80-1919,22,solution-found,sonet,160,athanor3
sonet-160-80-80-44,11,solution-found,sonet,160,athanor3
sonet-160-80-80-2020,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-11,11,solution-found,sonet,160,athanor3
sonet-160-80-80-1818,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1313,55,solution-found,sonet,160,athanor3
sonet-160-80-80-1818,77,solution-found,sonet,160,athanor3
sonet-160-80-80-88,22,solution-found,sonet,160,athanor3
sonet-160-80-80-1414,11,solution-found,sonet,160,athanor3
sonet-160-80-80-55,55,solution-found,sonet,160,athanor3
sonet-160-80-80-1010,55,solution-found,sonet,160,athanor3
sonet-160-80-80-11,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-1717,11,solution-found,sonet,160,athanor3
sonet-160-80-80-22,22,solution-found,sonet,160,athanor3
sonet-160-80-80-66,99,solution-found,sonet,160,athanor3
sonet-160-80-80-66,66,solution-found,sonet,160,athanor3
sonet-160-80-80-1616,44,solution-found,sonet,160,athanor3
sonet-160-80-80-33,66,solution-found,sonet,160,athanor3
sonet-160-80-80-33,99,solution-found,sonet,160,athanor3
sonet-160-80-80-66,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-77,22,solution-found,sonet,160,athanor3
sonet-160-80-80-1111,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-1010,44,solution-found,sonet,160,athanor3
sonet-160-80-80-22,33,solution-found,sonet,160,athanor3
sonet-160-80-80-66,88,solution-found,sonet,160,athanor3
sonet-160-80-80-44,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-66,77,solution-found,sonet,160,athanor3
sonet-160-80-80-33,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-1616,55,solution-found,sonet,160,athanor3
sonet-160-80-80-2020,11,solution-found,sonet,160,athanor3
sonet-160-80-80-33,77,solution-found,sonet,160,athanor3
sonet-160-80-80-1111,11,solution-found,sonet,160,athanor3
sonet-160-80-80-33,88,solution-found,sonet,160,athanor3
sonet-160-80-80-77,33,solution-found,sonet,160,athanor3
sonet-160-80-80-99,77,solution-found,sonet,160,athanor3
sonet-160-80-80-1515,55,solution-found,sonet,160,athanor3
sonet-160-80-80-99,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1919,33,solution-found,sonet,160,athanor3
sonet-160-80-80-1212,11,solution-found,sonet,160,athanor3
sonet-160-80-80-1313,44,solution-found,sonet,160,athanor3
sonet-160-80-80-1818,99,solution-found,sonet,160,athanor3
sonet-160-80-80-1818,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-88,33,solution-found,sonet,160,athanor3
sonet-160-80-80-1818,66,solution-found,sonet,160,athanor3
sonet-160-80-80-55,44,solution-found,sonet,160,athanor3
sonet-160-80-80-1010,77,solution-found,sonet,160,athanor3
sonet-160-80-80-1010,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1717,33,solution-found,sonet,160,athanor3
sonet-160-80-80-66,44,solution-found,sonet,160,athanor3
sonet-160-80-80-1616,99,solution-found,sonet,160,athanor3
sonet-160-80-80-1616,66,solution-found,sonet,160,athanor3
sonet-160-80-80-33,44,solution-found,sonet,160,athanor3
sonet-160-80-80-2020,22,solution-found,sonet,160,athanor3
sonet-160-80-80-1111,22,solution-found,sonet,160,athanor3
sonet-160-80-80-1515,99,solution-found,sonet,160,athanor3
sonet-160-80-80-99,44,solution-found,sonet,160,athanor3
sonet-160-80-80-1515,66,solution-found,sonet,160,athanor3
sonet-160-80-80-44,33,solution-found,sonet,160,athanor3
sonet-160-80-80-1212,22,solution-found,sonet,160,athanor3
sonet-160-80-80-11,33,solution-found,sonet,160,athanor3
sonet-160-80-80-1313,77,solution-found,sonet,160,athanor3
sonet-160-80-80-1313,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1818,55,solution-found,sonet,160,athanor3
sonet-160-80-80-55,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1414,33,solution-found,sonet,160,athanor3
sonet-160-80-80-55,77,solution-found,sonet,160,athanor3
sonet-160-80-80-99,55,solution-found,sonet,160,athanor3
sonet-160-80-80-1515,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1313,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-1515,77,solution-found,sonet,160,athanor3
sonet-160-80-80-1919,11,solution-found,sonet,160,athanor3
sonet-160-80-80-44,22,solution-found,sonet,160,athanor3
sonet-160-80-80-1212,33,solution-found,sonet,160,athanor3
sonet-160-80-80-11,22,solution-found,sonet,160,athanor3
sonet-160-80-80-1313,66,solution-found,sonet,160,athanor3
sonet-160-80-80-88,11,solution-found,sonet,160,athanor3
sonet-160-80-80-1818,44,solution-found,sonet,160,athanor3
sonet-160-80-80-1313,99,solution-found,sonet,160,athanor3
sonet-160-80-80-1414,22,solution-found,sonet,160,athanor3
sonet-160-80-80-55,99,solution-found,sonet,160,athanor3
sonet-160-80-80-55,66,solution-found,sonet,160,athanor3
sonet-160-80-80-1010,66,solution-found,sonet,160,athanor3
sonet-160-80-80-1010,99,solution-found,sonet,160,athanor3
sonet-160-80-80-1717,22,solution-found,sonet,160,athanor3
sonet-160-80-80-22,11,solution-found,sonet,160,athanor3
sonet-160-80-80-66,55,solution-found,sonet,160,athanor3
sonet-160-80-80-1616,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1616,77,solution-found,sonet,160,athanor3
sonet-160-80-80-2020,33,solution-found,sonet,160,athanor3
sonet-160-80-80-33,55,solution-found,sonet,160,athanor3
sonet-160-80-80-1111,33,solution-found,sonet,160,athanor3
sonet-160-80-80-1414,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-77,11,solution-found,sonet,160,athanor3
sonet-160-80-80-22,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1717,44,solution-found,sonet,160,athanor3
sonet-160-80-80-22,77,solution-found,sonet,160,athanor3
sonet-160-80-80-66,33,solution-found,sonet,160,athanor3
sonet-160-80-80-1616,11,solution-found,sonet,160,athanor3
sonet-160-80-80-33,33,solution-found,sonet,160,athanor3
sonet-160-80-80-2020,55,solution-found,sonet,160,athanor3
sonet-160-80-80-1111,55,solution-found,sonet,160,athanor3
sonet-160-80-80-77,77,solution-found,sonet,160,athanor3
sonet-160-80-80-77,88,solution-found,sonet,160,athanor3
sonet-160-80-80-99,33,solution-found,sonet,160,athanor3
sonet-160-80-80-1515,11,solution-found,sonet,160,athanor3
sonet-160-80-80-1919,77,solution-found,sonet,160,athanor3
sonet-160-80-80-44,44,solution-found,sonet,160,athanor3
sonet-160-80-80-1919,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1212,55,solution-found,sonet,160,athanor3
sonet-160-80-80-1919,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-11,44,solution-found,sonet,160,athanor3
sonet-160-80-80-88,88,solution-found,sonet,160,athanor3
sonet-160-80-80-1818,22,solution-found,sonet,160,athanor3
sonet-160-80-80-88,77,solution-found,sonet,160,athanor3
sonet-160-80-80-1414,44,solution-found,sonet,160,athanor3
sonet-160-80-80-99,22,solution-found,sonet,160,athanor3
sonet-160-80-80-44,55,solution-found,sonet,160,athanor3
sonet-160-80-80-1717,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-1919,66,solution-found,sonet,160,athanor3
sonet-160-80-80-1212,44,solution-found,sonet,160,athanor3
sonet-160-80-80-1919,99,solution-found,sonet,160,athanor3
sonet-160-80-80-11,55,solution-found,sonet,160,athanor3
sonet-160-80-80-1313,11,solution-found,sonet,160,athanor3
sonet-160-80-80-88,99,solution-found,sonet,160,athanor3
sonet-160-80-80-88,66,solution-found,sonet,160,athanor3
sonet-160-80-80-1818,33,solution-found,sonet,160,athanor3
sonet-160-80-80-1414,55,solution-found,sonet,160,athanor3
sonet-160-80-80-55,11,solution-found,sonet,160,athanor3
sonet-160-80-80-1010,11,solution-found,sonet,160,athanor3
sonet-160-80-80-1717,55,solution-found,sonet,160,athanor3
sonet-160-80-80-22,99,solution-found,sonet,160,athanor3
sonet-160-80-80-22,66,solution-found,sonet,160,athanor3
sonet-160-80-80-66,22,solution-found,sonet,160,athanor3
sonet-160-80-80-1010,1010,solution-found,sonet,160,athanor3
sonet-160-80-80-2020,44,solution-found,sonet,160,athanor3
sonet-160-80-80-33,22,solution-found,sonet,160,athanor3
sonet-160-80-80-1111,44,solution-found,sonet,160,athanor3
sonet-160-80-80-77,66,solution-found,sonet,160,athanor3
sonet-160-80-80-77,99,solution-found,sonet,160,athanor3
sonet-180-90-90-1212,11,solution-found,sonet,180,athanor3
sonet-180-90-90-1919,33,solution-found,sonet,180,athanor3
sonet-180-90-90-1515,55,solution-found,sonet,180,athanor3
sonet-180-90-90-77,44,solution-found,sonet,180,athanor3
sonet-180-90-90-22,44,solution-found,sonet,180,athanor3
sonet-180-90-90-1818,66,solution-found,sonet,180,athanor3
sonet-180-90-90-1818,99,solution-found,sonet,180,athanor3
sonet-180-90-90-1313,44,solution-found,sonet,180,athanor3
sonet-180-90-90-1111,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-1616,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-11,77,solution-found,sonet,180,athanor3
sonet-180-90-90-11,88,solution-found,sonet,180,athanor3
sonet-180-90-90-44,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-55,33,solution-found,sonet,180,athanor3
sonet-180-90-90-88,44,solution-found,sonet,180,athanor3
sonet-180-90-90-1010,44,solution-found,sonet,180,athanor3
sonet-180-90-90-2020,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-1111,11,solution-found,sonet,180,athanor3
sonet-180-90-90-44,88,solution-found,sonet,180,athanor3
sonet-180-90-90-2020,11,solution-found,sonet,180,athanor3
sonet-180-90-90-44,77,solution-found,sonet,180,athanor3
sonet-180-90-90-1616,55,solution-found,sonet,180,athanor3
sonet-180-90-90-33,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-11,66,solution-found,sonet,180,athanor3
sonet-180-90-90-11,99,solution-found,sonet,180,athanor3
sonet-180-90-90-55,22,solution-found,sonet,180,athanor3
sonet-180-90-90-1717,11,solution-found,sonet,180,athanor3
sonet-180-90-90-88,55,solution-found,sonet,180,athanor3
sonet-180-90-90-11,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-1010,55,solution-found,sonet,180,athanor3
sonet-180-90-90-66,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-1818,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-44,99,solution-found,sonet,180,athanor3
sonet-180-90-90-44,66,solution-found,sonet,180,athanor3
sonet-180-90-90-1616,44,solution-found,sonet,180,athanor3
sonet-180-90-90-99,11,solution-found,sonet,180,athanor3
sonet-180-90-90-1919,22,solution-found,sonet,180,athanor3
sonet-180-90-90-33,11,solution-found,sonet,180,athanor3
sonet-180-90-90-1515,44,solution-found,sonet,180,athanor3
sonet-180-90-90-88,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-77,55,solution-found,sonet,180,athanor3
sonet-180-90-90-22,55,solution-found,sonet,180,athanor3
sonet-180-90-90-1414,11,solution-found,sonet,180,athanor3
sonet-180-90-90-1818,77,solution-found,sonet,180,athanor3
sonet-180-90-90-1313,55,solution-found,sonet,180,athanor3
sonet-180-90-90-1818,88,solution-found,sonet,180,athanor3
sonet-180-90-90-66,11,solution-found,sonet,180,athanor3
sonet-180-90-90-33,88,solution-found,sonet,180,athanor3
sonet-180-90-90-1212,66,solution-found,sonet,180,athanor3
sonet-180-90-90-1212,99,solution-found,sonet,180,athanor3
sonet-180-90-90-1919,44,solution-found,sonet,180,athanor3
sonet-180-90-90-33,77,solution-found,sonet,180,athanor3
sonet-180-90-90-1515,22,solution-found,sonet,180,athanor3
sonet-180-90-90-77,33,solution-found,sonet,180,athanor3
sonet-180-90-90-1414,88,solution-found,sonet,180,athanor3
sonet-180-90-90-22,33,solution-found,sonet,180,athanor3
sonet-180-90-90-1414,77,solution-found,sonet,180,athanor3
sonet-180-90-90-1818,11,solution-found,sonet,180,athanor3
sonet-180-90-90-1313,33,solution-found,sonet,180,athanor3
sonet-180-90-90-66,77,solution-found,sonet,180,athanor3
sonet-180-90-90-66,88,solution-found,sonet,180,athanor3
sonet-180-90-90-1515,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-1212,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-55,44,solution-found,sonet,180,athanor3
sonet-180-90-90-1717,88,solution-found,sonet,180,athanor3
sonet-180-90-90-1717,77,solution-found,sonet,180,athanor3
sonet-180-90-90-88,33,solution-found,sonet,180,athanor3
sonet-180-90-90-1010,33,solution-found,sonet,180,athanor3
sonet-180-90-90-55,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-22,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-1111,66,solution-found,sonet,180,athanor3
sonet-180-90-90-2020,99,solution-found,sonet,180,athanor3
sonet-180-90-90-1111,99,solution-found,sonet,180,athanor3
sonet-180-90-90-2020,66,solution-found,sonet,180,athanor3
sonet-180-90-90-99,88,solution-found,sonet,180,athanor3
sonet-180-90-90-1616,22,solution-found,sonet,180,athanor3
sonet-180-90-90-99,77,solution-found,sonet,180,athanor3
sonet-180-90-90-11,11,solution-found,sonet,180,athanor3
sonet-180-90-90-1717,99,solution-found,sonet,180,athanor3
sonet-180-90-90-55,55,solution-found,sonet,180,athanor3
sonet-180-90-90-1717,66,solution-found,sonet,180,athanor3
sonet-180-90-90-88,22,solution-found,sonet,180,athanor3
sonet-180-90-90-1010,22,solution-found,sonet,180,athanor3
sonet-180-90-90-2020,88,solution-found,sonet,180,athanor3
sonet-180-90-90-1111,77,solution-found,sonet,180,athanor3
sonet-180-90-90-2020,77,solution-found,sonet,180,athanor3
sonet-180-90-90-1111,88,solution-found,sonet,180,athanor3
sonet-180-90-90-44,11,solution-found,sonet,180,athanor3
sonet-180-90-90-99,99,solution-found,sonet,180,athanor3
sonet-180-90-90-1616,33,solution-found,sonet,180,athanor3
sonet-180-90-90-99,66,solution-found,sonet,180,athanor3
sonet-180-90-90-77,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-1212,77,solution-found,sonet,180,athanor3
sonet-180-90-90-33,99,solution-found,sonet,180,athanor3
sonet-180-90-90-33,66,solution-found,sonet,180,athanor3
sonet-180-90-90-1919,55,solution-found,sonet,180,athanor3
sonet-180-90-90-1212,88,solution-found,sonet,180,athanor3
sonet-180-90-90-1515,33,solution-found,sonet,180,athanor3
sonet-180-90-90-77,22,solution-found,sonet,180,athanor3
sonet-180-90-90-99,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-22,22,solution-found,sonet,180,athanor3
sonet-180-90-90-1414,99,solution-found,sonet,180,athanor3
sonet-180-90-90-1414,66,solution-found,sonet,180,athanor3
sonet-180-90-90-1313,22,solution-found,sonet,180,athanor3
sonet-180-90-90-66,66,solution-found,sonet,180,athanor3
sonet-180-90-90-66,99,solution-found,sonet,180,athanor3
sonet-180-90-90-11,22,solution-found,sonet,180,athanor3
sonet-180-90-90-55,66,solution-found,sonet,180,athanor3
sonet-180-90-90-1717,55,solution-found,sonet,180,athanor3
sonet-180-90-90-55,99,solution-found,sonet,180,athanor3
sonet-180-90-90-88,11,solution-found,sonet,180,athanor3
sonet-180-90-90-1010,11,solution-found,sonet,180,athanor3
sonet-180-90-90-1919,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-1111,44,solution-found,sonet,180,athanor3
sonet-180-90-90-44,22,solution-found,sonet,180,athanor3
sonet-180-90-90-2020,44,solution-found,sonet,180,athanor3
sonet-180-90-90-99,55,solution-found,sonet,180,athanor3
sonet-180-90-90-1919,99,solution-found,sonet,180,athanor3
sonet-180-90-90-1212,44,solution-found,sonet,180,athanor3
sonet-180-90-90-33,55,solution-found,sonet,180,athanor3
sonet-180-90-90-1919,66,solution-found,sonet,180,athanor3
sonet-180-90-90-77,11,solution-found,sonet,180,athanor3
sonet-180-90-90-22,11,solution-found,sonet,180,athanor3
sonet-180-90-90-1414,55,solution-found,sonet,180,athanor3
sonet-180-90-90-1818,33,solution-found,sonet,180,athanor3
sonet-180-90-90-1313,11,solution-found,sonet,180,athanor3
sonet-180-90-90-66,55,solution-found,sonet,180,athanor3
sonet-180-90-90-1212,55,solution-found,sonet,180,athanor3
sonet-180-90-90-1919,88,solution-found,sonet,180,athanor3
sonet-180-90-90-1919,77,solution-found,sonet,180,athanor3
sonet-180-90-90-33,44,solution-found,sonet,180,athanor3
sonet-180-90-90-1515,11,solution-found,sonet,180,athanor3
sonet-180-90-90-1010,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-1414,44,solution-found,sonet,180,athanor3
sonet-180-90-90-1818,22,solution-found,sonet,180,athanor3
sonet-180-90-90-66,44,solution-found,sonet,180,athanor3
sonet-180-90-90-11,33,solution-found,sonet,180,athanor3
sonet-180-90-90-55,77,solution-found,sonet,180,athanor3
sonet-180-90-90-55,88,solution-found,sonet,180,athanor3
sonet-180-90-90-1717,44,solution-found,sonet,180,athanor3
sonet-180-90-90-1717,1010,solution-found,sonet,180,athanor3
sonet-180-90-90-1111,55,solution-found,sonet,180,athanor3
